filename,method,NL,TRUE_NE,ESTI_NE,FN,FP,RF,factor
3_1-tryfinal_fa1_ll3_TRUE.phy.res.txt,fastTree,901,898,886,171,183,0.19843,1
3_1-tryfinal_fa1_ll4_TRUE.phy.res.txt,fastTree,901,898,886,193,205,0.223094,1
3_2-tryfinal_fa1_hh0_TRUE.phy.res.txt,fastTree,901,898,887,449,460,0.509244,2
3_2-tryfinal_fa1_hh1_TRUE.phy.res.txt,fastTree,901,898,886,435,447,0.494395,2
3_2-tryfinal_fa1_hh2_TRUE.phy.res.txt,fastTree,901,898,887,435,446,0.493557,2
3_2-tryfinal_fa1_hh3_TRUE.phy.res.txt,fastTree,901,898,886,453,465,0.514574,2
3_2-tryfinal_fa1_hh4_TRUE.phy.res.txt,fastTree,901,898,886,418,430,0.475336,2
3_2-tryfinal_fa1_ll0_TRUE.phy.res.txt,fastTree,901,898,888,450,460,0.509518,2
3_2-tryfinal_fa1_ll1_TRUE.phy.res.txt,fastTree,901,898,886,445,457,0.505605,2
3_2-tryfinal_fa1_ll2_TRUE.phy.res.txt,fastTree,901,898,888,435,445,0.492721,2
3_2-tryfinal_fa1_ll3_TRUE.phy.res.txt,fastTree,901,898,888,452,462,0.511758,2
3_2-tryfinal_fa1_ll4_TRUE.phy.res.txt,fastTree,901,898,886,441,453,0.501121,2
3_3-tryfinal_fa1_hh0_TRUE.phy.res.txt,fastTree,901,898,889,696,705,0.783996,3
3_3-tryfinal_fa1_hh1_TRUE.phy.res.txt,fastTree,901,898,888,701,711,0.790594,3
3_3-tryfinal_fa1_hh2_TRUE.phy.res.txt,fastTree,901,898,887,718,729,0.810644,3
3_3-tryfinal_fa1_hh3_TRUE.phy.res.txt,fastTree,901,898,887,701,712,0.791597,3
3_3-tryfinal_fa1_hh4_TRUE.phy.res.txt,fastTree,901,898,886,691,703,0.78139,3
3_3-tryfinal_fa1_ll0_TRUE.phy.res.txt,fastTree,901,898,887,703,714,0.793838,3
3_3-tryfinal_fa1_ll1_TRUE.phy.res.txt,fastTree,901,898,891,697,704,0.783119,3
3_3-tryfinal_fa1_ll2_TRUE.phy.res.txt,fastTree,901,898,886,697,709,0.788117,3
3_3-tryfinal_fa1_ll3_TRUE.phy.res.txt,fastTree,901,898,886,715,727,0.808296,3
3_3-tryfinal_fa1_ll4_TRUE.phy.res.txt,fastTree,901,898,886,697,709,0.788117,3
3_-1-tryfinal_fa1_hh0_TRUE.phy.treefile,iqtree,901,898,898,69,69,0.076837,-1
3_-1-tryfinal_fa1_hh1_TRUE.phy.treefile,iqtree,901,898,898,89,89,0.099109,-1
3_-1-tryfinal_fa1_hh2_TRUE.phy.treefile,iqtree,901,898,898,77,77,0.085746,-1
3_-1-tryfinal_fa1_hh3_TRUE.phy.treefile,iqtree,901,898,898,75,75,0.083519,-1
3_-1-tryfinal_fa1_hh4_TRUE.phy.treefile,iqtree,901,898,898,97,97,0.108018,-1
3_-1-tryfinal_fa1_ll0_TRUE.phy.treefile,iqtree,901,898,898,74,74,0.082405,-1
3_-1-tryfinal_fa1_ll1_TRUE.phy.treefile,iqtree,901,898,898,73,73,0.081292,-1
3_-1-tryfinal_fa1_ll2_TRUE.phy.treefile,iqtree,901,898,898,86,86,0.095768,-1
3_-1-tryfinal_fa1_ll3_TRUE.phy.treefile,iqtree,901,898,898,96,96,0.106904,-1
3_-1-tryfinal_fa1_ll4_TRUE.phy.treefile,iqtree,901,898,898,68,68,0.075724,-1
3_-2-tryfinal_fa1_hh0_TRUE.phy.treefile,iqtree,901,898,898,112,112,0.124722,-2
3_-2-tryfinal_fa1_hh1_TRUE.phy.treefile,iqtree,901,898,898,134,134,0.14922,-2
3_-2-tryfinal_fa1_hh2_TRUE.phy.treefile,iqtree,901,898,898,126,126,0.140312,-2
3_-2-tryfinal_fa1_hh3_TRUE.phy.treefile,iqtree,901,898,898,140,140,0.155902,-2
3_-2-tryfinal_fa1_hh4_TRUE.phy.treefile,iqtree,901,898,898,122,122,0.135857,-2
3_-2-tryfinal_fa1_ll0_TRUE.phy.treefile,iqtree,901,898,898,111,111,0.123608,-2
3_-2-tryfinal_fa1_ll1_TRUE.phy.treefile,iqtree,901,898,898,120,120,0.13363,-2
3_-2-tryfinal_fa1_ll2_TRUE.phy.treefile,iqtree,901,898,898,117,117,0.13029,-2
3_-2-tryfinal_fa1_ll3_TRUE.phy.treefile,iqtree,901,898,898,119,119,0.132517,-2
3_-2-tryfinal_fa1_ll4_TRUE.phy.treefile,iqtree,901,898,898,130,130,0.144766,-2
3_-3-tryfinal_fa1_hh0_TRUE.phy.treefile,iqtree,901,898,898,248,248,0.276169,-3
3_-3-tryfinal_fa1_hh1_TRUE.phy.treefile,iqtree,901,898,898,277,277,0.308463,-3
3_-3-tryfinal_fa1_hh2_TRUE.phy.treefile,iqtree,901,898,898,273,273,0.304009,-3
3_-3-tryfinal_fa1_hh3_TRUE.phy.treefile,iqtree,901,898,898,279,279,0.31069,-3
3_-3-tryfinal_fa1_hh4_TRUE.phy.treefile,iqtree,901,898,898,288,288,0.320713,-3
3_-3-tryfinal_fa1_ll0_TRUE.phy.treefile,iqtree,901,898,898,283,283,0.315145,-3
3_-3-tryfinal_fa1_ll1_TRUE.phy.treefile,iqtree,901,898,898,261,261,0.290646,-3
3_-3-tryfinal_fa1_ll2_TRUE.phy.treefile,iqtree,901,898,898,268,268,0.298441,-3
